ID WHO city,iso3,country,city,pm10,Year,type_of_stations,pm10_type,pm25,pm25_type,reference,latitude,longitude,population,wbinc16_text,region,date_compiled,population_source,tempcov_PM10,tempcov_PM25,latitude_pop,longitude_pop,Region,region_abbr,tempcov_PM10_grad,tempcov_PM25_grad,conc_pm25,color_pm25,conc_pm10,color_pm10
NA,DEU,Germany,Mannheim,19.34072746,2016,"2 Suburban-Industrial, 1 Urban-Traffic",Measured,12.63041233,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.52690533,8.467534,318966,High income,Eur_HI,2018,3 UN 2015,0.99161354,0.99863388,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Marburg,17.74145099,2016,"1 Urban-Background, 1 Urban-Traffic",Measured,13.73486581,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.8057125,8.769916,79164,High income,Eur_HI,2018,2 old database,0.996869308,0.992714026,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Markgroningen,26.1490897,2016,1 Suburban-Traffic,Measured,18.29184639,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.90292,9.08135,14127,High income,Eur_HI,2018,1 manual,0.991803279,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,DEU,Germany,Meiningen,10.64473092,2016,1 Rural-Regional-Background,Measured,7.446216489,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.561754,10.375299,20889,High income,Eur_HI,2018,1 manual,0.983037341,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,DEU,Germany,Merzalben,9.33223894,2016,1 Rural-Background,Measured,6.03086372,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.270263,7.826521,1230,High income,Eur_HI,2018,1 manual,0.982126594,0.980418944,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,DEU,Germany,Michelstadt,15.47901071,2016,1 Urban-Background,Measured,10.82789839,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.672507,9.001981,16409,High income,Eur_HI,2018,1 manual,0.996812386,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Monchengladbach,19.47693587,2016,"1 Suburban-Background, 3 Urban-Traffic",Measured,13.20425315,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.16599625,6.44584225,258726,High income,Eur_HI,2018,4 old database,0.99093048,0.989754098,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Montabaur,11.06512739,2016,1 Rural-Background,Converted,7.74029279,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.4243,7.7299,12503,High income,Eur_HI,2018,1 manual,NA,0.990551002,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,<10,green,<20,green
NA,DEU,Germany,Muhlhausen/Thuringen,18.95370489,2016,"1 Urban-Background, 1 Urban-Traffic",Measured,13.25852113,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.206705,10.4497365,33473,High income,Eur_HI,2018,2 manual,0.983777323,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Mulheim An Der Ruhr,19.20818958,2016,"2 Urban-Background, 1 Urban-Industrial",Measured,13.43653861,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.44613067,6.859292667,166865,High income,Eur_HI,2018,3 manual,0.991347905,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Munchen,19.76941375,2016,"1 Suburban-Background, 1 Urban-Background, 2 Urban-Traffic",Measured,12.30869197,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.1536465,11.5760355,1348335,High income,Eur_HI,2018,4 manual,0.990949454,0.998434654,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Munster,19.05991857,2016,"1 Urban-Background, 1 Urban-Traffic",Measured,13.33281987,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.944907,7.615484,14824,High income,Eur_HI,2018,2 manual,0.995617031,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Munstertal/Schwarzwald,7.96099554,2016,3 Rural-Regional-Background,Measured,5.1862578,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],47.809892,7.764528,5044,High income,Eur_HI,2018,3 manual,0.962887068,0.978142077,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,DEU,Germany,Nauen,17.84093001,2016,1 Suburban-Background,Measured,12.48011135,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.608609,12.885194,16385,High income,Eur_HI,2018,1 manual,0.998861567,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Netphen,10.1782221,2016,1 Rural-Regional-Background,Measured,7.119883612,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.930328,8.191932,23326,High income,Eur_HI,2018,1 manual,0.979508197,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,DEU,Germany,Nettetal,18.72521286,2016,1 Rural-Near_city-Background,Measured,13.09868608,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.326943,6.195868,41417,High income,Eur_HI,2018,1 old database,0.988843352,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Netzschkau,13.48335622,2016,2 Rural-Regional-Background,Measured,9.431895473,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.608136,12.211112,4174,High income,Eur_HI,2018,2 manual,0.994137068,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,DEU,Germany,Neu-Ulm,17.28718785,2016,1 Urban-Background,Measured,12.28193643,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.397079,10.008293,56103,High income,Eur_HI,2018,1 old database,0.982923497,0.999430783,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Neubrandenburg,19.36367636,2016,1 Urban-Traffic,Measured,13.54530493,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.559784,13.26644,68118,High income,Eur_HI,2018,1 old database,0.993397086,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Neuenburg Am Rhein,15.23995255,2016,2 Suburban-Background,Measured,10.6606721,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],47.819019,7.567969,11626,High income,Eur_HI,2018,2 manual,0.988217213,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Neuhaus Am Rennweg,7.83080449,2016,1 Rural-Remote-Background,Measured,5.477814888,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.499955,11.134593,7287,High income,Eur_HI,2018,1 manual,0.989412568,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,DEU,Germany,Neuhausen/Erzgebirge,10.97720233,2016,2 Rural-Regional-Background,Measured,7.678787333,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.659097,13.465078,2906,High income,Eur_HI,2018,2 manual,0.987591075,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,DEU,Germany,Neuruppin,17.23002823,2016,1 Suburban-Background,Measured,12.05277252,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.93189,12.809481,30328,High income,Eur_HI,2018,1 old database,0.967440802,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Neustadt An Der Donau,15.71048059,2016,1 Rural-Regional-Background,Converted,10.98981651,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.853211,11.777818,12673,High income,Eur_HI,2018,1 manual,NA,0.992714026,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Neuwied,18.536293,2016,"1 Urban-Background, 1 Urban-Traffic",Measured,10.93817786,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.428036,7.471103,64144,High income,Eur_HI,2018,2 old database,0.974385246,0.992941712,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Niederzier,21.79821875,2016,3 Rural-Near_city-Industrial,Measured,13.13375276,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.883475,6.469363,13758,High income,Eur_HI,2018,3 old database,0.977686704,0.99692623,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,DEU,Germany,Norderney,15.2682143,2016,1 Rural-Background,Measured,10.6804418,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.7153,7.21398,5846,High income,Eur_HI,2018,1 manual,0.980077414,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Nordhausen,16.19233304,2016,1 Urban-Background,Measured,11.32688258,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.497195,10.791404,42473,High income,Eur_HI,2018,1 old database,0.994193989,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Nurnberg,23.90922095,2016,"1 Urban-Background, 1 Urban-Traffic",Measured,13.16781378,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.4513535,11.030448,486314,High income,Eur_HI,2018,2 manual,0.990778689,0.994080146,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,DEU,Germany,Oberaudorf,17.90627765,2016,1 Rural-Near_city-Traffic,Measured,11.45295461,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],47.648459,12.188324,5000,High income,Eur_HI,2018,1 manual,0.977459016,0.996015483,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Oberbodnitz,11.70943442,2016,1 Rural-Remote-Background,Measured,8.190999313,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.791616,11.661233,243,High income,Eur_HI,2018,1 manual,0.965163934,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,DEU,Germany,Oberhausen,24.47458379,2016,1 Urban-Traffic,Measured,17.12049377,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.474971,6.863657,210216,High income,Eur_HI,2018,1 manual,0.992372495,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,DEU,Germany,Oberried,7.589339585,2016,2 Rural-Regional-Background,Measured,6.028847,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],47.913256,7.908035,2870,High income,Eur_HI,2018,2 manual,0.961065574,0.989071038,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,DEU,Germany,Oettingen In Bayern,16.16047908,2016,1 Suburban-Background,Converted,11.30460006,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.95218,10.59772,5073,High income,Eur_HI,2018,1 manual,NA,0.994877049,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Offenbach Am Main,20.23848382,2016,1 Urban-Traffic,Measured,14.15725142,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.101494,8.784892,113443,High income,Eur_HI,2018,1 manual,0.985655738,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,DEU,Germany,Oldenburg,21.97736791,2016,"1 N.A., 1 Urban-Traffic",Measured,14.72637765,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.142836,8.212084,249700,High income,Eur_HI,2018,2 manual,0.998520037,0.982468124,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,DEU,Germany,Osnabruck,20.46250847,2016,"1 N.A., 1 Urban-Background, 2 Urban-Traffic",Measured,13.26684496,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.26656,8.0443175,153699,High income,Eur_HI,2018,4 manual,0.994307832,0.982638889,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,DEU,Germany,Passau,19.13008777,2016,1 Urban-Background,Measured,14.67565811,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.573629,13.422039,67300,High income,Eur_HI,2018,1 manual,0.99863388,0.99897541,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Pfinztal,18.45859896,2016,1 Suburban-Traffic,Measured,13.48990682,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.00371,8.52628,17711,High income,Eur_HI,2018,1 manual,1,0.994535519,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Pforzheim,16.09017338,2016,3 Urban-Background,Measured,10.73269574,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.889039,8.665536,119418,High income,Eur_HI,2018,3 old database,0.991234062,0.994535519,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Pirmasens,14.75918619,2016,1 Urban-Background,Measured,10.32436577,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.191996,7.614573,40887,High income,Eur_HI,2018,1 manual,0.997153916,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Plauen,18.16655251,2016,2 Urban-Traffic,Measured,12.70789124,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.486138,12.138054,68963,High income,Eur_HI,2018,2 old database,0.989867942,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Potsdam,20.85021093,2016,"1 N.A., 1 Suburban-Background, 2 Urban-Background, 2 Urban-Traffic",Measured,14.61489923,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.41060083,13.068859,146014,High income,Eur_HI,2018,6 old database,0.99417122,0.976405965,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,DEU,Germany,Quitzdorf Am See,15.82652671,2016,2 Rural-Regional-Background,Measured,11.07099324,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.285356,14.749731,1320,High income,Eur_HI,2018,2 manual,0.975068306,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Radebeul,15.84406974,2016,2 Rural-Near_city-Background,Measured,11.08326497,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.119514,13.675005,33200,High income,Eur_HI,2018,2 old database,0.988615665,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Ratingen,16.07937375,2016,1 Suburban-Background,Measured,11.24786515,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.303919,6.819967,86967,High income,Eur_HI,2018,1 old database,0.993283242,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Ratzeburg,22.82557892,2016,1 N.A.,Measured,13.83822113,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.698939,10.775796,13613,High income,Eur_HI,2018,1 manual,0.999544627,0.999772313,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,DEU,Germany,Raunheim,17.48794139,2016,1 Urban-Background,Measured,12.23318828,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.010325,8.451527,14472,High income,Eur_HI,2018,1 old database,0.995560109,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Regensburg,18.14196675,2016,1 Urban-Traffic,Measured,12.69069298,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.015245,12.101557,127918,High income,Eur_HI,2018,1 old database,0.993283242,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Rehlingen-Siersburg,11.60145044,2016,1 Rural-Regional-Background,Measured,8.115462214,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.416884,6.552037,14629,High income,Eur_HI,2018,1 manual,0.996015483,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,DEU,Germany,Rems-Murr-Kreis,25.56894263,2016,1 N.A.,Measured,17.88602113,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.94503,9.43699,406874,High income,Eur_HI,2018,1 manual,0.969945355,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,DEU,Germany,Reutlingen,20.39437229,2016,"2 Urban-Background, 1 Urban-Traffic",Measured,15.21446297,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.48903467,9.208476667,103711,High income,Eur_HI,2018,3 old database,0.997685185,0.99726776,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,DEU,Germany,Riedstadt,16.35512148,2016,1 Rural-Near_city-Background,Measured,11.44075657,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.825165,8.516798,21557,High income,Eur_HI,2018,1 old database,0.991689435,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Rinteln,15.53480558,2016,1 Suburban-Background,Measured,10.50185256,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.17017,9.06255,25791,High income,Eur_HI,2018,1 manual,0.992486339,0.98064663,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Rostock,19.85827565,2016,"3 Urban-Background, 1 Urban-Industrial, 4 Urban-Traffic",Measured,11.77553497,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.13259175,12.107933,200265,High income,Eur_HI,2018,8 manual,0.99708561,0.99931694,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Rothenklempenow,17.22397812,2016,1 Rural-Background,Measured,12.65533036,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.520456,14.257407,652,High income,Eur_HI,2018,1 manual,0.99931694,0.99931694,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Rovershagen,15.35284655,2016,1 Suburban-Background,Measured,10.73964387,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.161555,12.174105,2494,High income,Eur_HI,2018,1 manual,0.983037341,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Rudersdorf Bei Berlin,22.32017201,2016,1 Suburban-Traffic,Measured,15.71036446,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.481882,13.84825,14922,High income,Eur_HI,2018,1 manual,0.99931694,0.999544627,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,DEU,Germany,Saalfeld/Saale,18.43354635,2016,1 Urban-Background,Measured,12.89465913,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.651182,11.368875,25532,High income,Eur_HI,2018,1 manual,0.993966302,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Saarbrucken,17.46215868,2016,"3 Urban-Background, 1 Urban-Traffic",Measured,11.76027767,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.23547875,6.981788,175853,High income,Eur_HI,2018,4 manual,0.998482089,0.996243169,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Saarlouis,20.28379864,2016,1 Suburban-Background,Measured,14.1889501,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.322646,6.753639,34479,High income,Eur_HI,2018,1 old database,0.997381603,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,DEU,Germany,Salzgitter,15.18815743,2016,1 Rural-Industrial,Measured,11.06505364,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],52.15369,10.45591,98895,High income,Eur_HI,2018,1 manual,0.978028233,0.95617031,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Schramberg,18.18953597,2016,1 Urban-Traffic,Measured,12.10535954,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],48.22915,8.39062,21043,High income,Eur_HI,2018,1 manual,1,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Schwabach,16.81887184,2016,1 Urban-Background,Measured,11.76515985,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.32273,11.02792,38469,High income,Eur_HI,2018,1 manual,0.994990893,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Schwabisch Hall,16.66370812,2016,2 Suburban-Background,Measured,11.65661951,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.107878,9.733231,36548,High income,Eur_HI,2018,2 manual,0.994137068,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Schwandorf,16.82630267,2016,1 Suburban-Background,Converted,11.77035787,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.321955,12.128139,27557,High income,Eur_HI,2018,1 old database,NA,0.995673953,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Schwedt/Oder,18.31836883,2016,1 Suburban-Industrial,Measured,14.95785396,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.064262,14.285139,31785,High income,Eur_HI,2018,1 old database,0.999430783,0.999430783,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Schweinfurt,15.89052625,2016,1 Urban-Background,Measured,11.11576229,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],50.048397,10.232076,54225,High income,Eur_HI,2018,1 old database,0.990778689,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,DEU,Germany,Schwerin,18.04798609,2016,1 Urban-Traffic,Measured,13.3851213,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],53.631805,11.398332,91293,High income,Eur_HI,2018,1 manual,0.999430783,0.999430783,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Schwerte,16.97279643,2016,1 Urban-Background,Measured,12.22121346,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],51.448762,7.582295,46743,High income,Eur_HI,2018,1 old database,0.991575592,0.990323315,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,DEU,Germany,Siesbach,8.72693208,2016,1 Rural-Background,Measured,6.104675265,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.741035,7.193486,383,High income,Eur_HI,2018,1 manual,0.986111111,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
